nodeId,timeUtc,aqi,pm1MassConc[ug/m3],pm2_5MassConc[ug/m3],pm10MassConc[ug/m3],no2Conc[ppb],temperature[degC],relHumidity[%],latitude,longitude
AQB2MV40,2018-08-21T01:37:00.000Z,30,,7.235294342041016,,7.601439952850342,22.951858520507812,63.11589050292969,48.838565,2.412767
AM2JQ85L,2018-08-21T01:53:00.000Z,34,,8.139534950256348,,16.095460891723633,22.244216918945312,65.74349212646484,48.838565,2.412767
AMZZDR73,2018-08-21T01:54:00.000Z,36,,8.70588207244873,,22.3773250579834,22.220184326171875,65.96780395507812,48.838565,2.412767
AQB2MV40,2018-08-21T01:54:00.000Z,28,,6.705882549285889,,18.76190757751465,22.866409301757812,63.646907806396484,48.838565,2.412767
AM2JQ85L,2018-08-21T02:10:00.000Z,31,,7.488371849060059,,4.778422832489014,22.11871337890625,66.11886596679688,48.838565,2.412767
AMZZDR73,2018-08-21T02:11:00.000Z,33,,7.941176414489746,,12.010215759277344,22.092010498046875,66.53543853759766,48.838565,2.412767
AQB2MV40,2018-08-21T02:11:00.000Z,29,,6.941176414489746,,10.577564239501953,22.767608642578125,64.14434814453125,48.838565,2.412767
AM2JQ85L,2018-08-21T02:28:00.000Z,25,,6.069767475128174,,0.740021288394928,22.089340209960938,66.4393081665039,48.838565,2.412767
AQB2MV40,2018-08-21T02:28:00.000Z,32,,7.764705657958984,,9.871445655822754,22.69817352294922,64.67078399658203,48.838565,2.412767
AMZZDR73,2018-08-21T02:28:00.000Z,33,,8,,10.263532638549805,22.121383666992188,66.72159576416016,48.838565,2.412767
AQB2MV40,2018-08-21T02:45:00.000Z,32,,7.647058963775635,,11.624895095825195,22.65544891357422,65.19874572753906,48.838565,2.412767
AM2JQ85L,2018-08-21T02:45:00.000Z,36,,8.604650497436523,,13.42609977722168,22.20416259765625,66.47135162353516,48.838565,2.412767
AMZZDR73,2018-08-21T02:45:00.000Z,40,,9.588234901428223,,17.63632583618164,22.233535766601562,66.70023345947266,48.838565,2.412767
AQB2MV40,2018-08-21T03:01:00.000Z,33,,7.941176414489746,,21.48212432861328,22.74089813232422,64.90882873535156,48.838565,2.412767
AMZZDR73,2018-08-21T03:02:00.000Z,39,,9.470588684082031,,18.53556251525879,22.415122985839844,65.99526977539062,48.838565,2.412767
AM2JQ85L,2018-08-21T03:02:00.000Z,36,,8.697674751281738,,14.620705604553223,22.359046936035156,66.10360717773438,48.838565,2.412767
AQB2MV40,2018-08-21T03:18:00.000Z,44,,10.647058486938477,,17.458667755126953,22.68482208251953,65.10719299316406,48.838565,2.412767
AMZZDR73,2018-08-21T03:19:00.000Z,39,,9.411765098571777,,13.606242179870605,22.372398376464844,65.98611450195312,48.838565,2.412767
AM2JQ85L,2018-08-21T03:20:00.000Z,35,,8.465116500854492,,5.819738388061523,22.34302520751953,65.91592407226562,48.838565,2.412767
AQB2MV40,2018-08-21T03:35:00.000Z,45,,10.764705657958984,,22.70479965209961,22.69817352294922,64.43885040283203,48.838565,2.412767
AMZZDR73,2018-08-21T03:36:00.000Z,39,,9.411765098571777,,13.855769157409668,22.444496154785156,65.11482238769531,48.838565,2.412767
AM2JQ85L,2018-08-21T03:37:00.000Z,31,,7.558139324188232,,6.3694682121276855,22.38574981689453,65.29488372802734,48.838565,2.412767
AQB2MV40,2018-08-21T03:52:00.000Z,39,,9.29411792755127,,28.230533599853516,22.72754669189453,64.37018585205078,48.838565,2.412767
AMZZDR73,2018-08-21T03:53:00.000Z,47,,11.29411792755127,,23.24360466003418,22.457847595214844,65.2536849975586,48.838565,2.412767
AM2JQ85L,2018-08-21T03:54:00.000Z,35,,8.302325248718262,,16.41790008544922,22.42847442626953,65.22621154785156,48.838565,2.412767
AQB2MV40,2018-08-21T04:09:00.000Z,41,,9.882352828979492,,23.500959396362305,22.754257202148438,64.26947784423828,48.838565,2.412767
AMZZDR73,2018-08-21T04:10:00.000Z,45,,10.882352828979492,,28.27650260925293,22.487220764160156,65.17433166503906,48.838565,2.412767
AM2JQ85L,2018-08-21T04:12:00.000Z,37,,8.79069709777832,,19.73213768005371,22.44182586669922,64.93629455566406,48.838565,2.412767
AQB2MV40,2018-08-21T04:26:00.000Z,32,,7.588235378265381,,28.82291603088379,22.823684692382812,64.167236328125,48.838565,2.412767
AMZZDR73,2018-08-21T04:27:00.000Z,50,,11.882352828979492,,34.283966064453125,22.55931854248047,65.10566711425781,48.838565,2.412767
AM2JQ85L,2018-08-21T04:29:00.000Z,35,,8.488371849060059,,29.64313507080078,22.55664825439453,65.02326965332031,48.838565,2.412767
AQB2MV40,2018-08-21T04:43:00.000Z,24,,5.764705657958984,,11.738632202148438,22.823684692382812,64.06195068359375,48.838565,2.412767
AMZZDR73,2018-08-21T04:45:00.000Z,32,,7.705882549285889,,15.414130210876465,22.543296813964844,64.95460510253906,48.838565,2.412767
AM2JQ85L,2018-08-21T04:47:00.000Z,26,,6.232557773590088,,13.330954551696777,22.500572204589844,64.92408752441406,48.838565,2.412767
AQB2MV40,2018-08-21T05:00:00.000Z,25,,5.941176414489746,,14.439891815185547,22.69817352294922,64.58380889892578,48.838565,2.412767
AMZZDR73,2018-08-21T05:02:00.000Z,27,,6.470588207244873,,14.924493789672852,22.457847595214844,65.4398422241211,48.838565,2.412767
AM2JQ85L,2018-08-21T05:04:00.000Z,28,,6.627906799316406,,10.76202392578125,22.415122985839844,65.38643646240234,48.838565,2.412767
AQB2MV40,2018-08-21T05:17:00.000Z,27,,6.529411792755127,,16.46346664428711,22.72754669189453,65.00190734863281,48.838565,2.412767
AMZZDR73,2018-08-21T05:19:00.000Z,30,,7.235294342041016,,19.900896072387695,22.529945373535156,65.77859497070312,48.838565,2.412767
AM2JQ85L,2018-08-21T05:21:00.000Z,39,,9.255813598632812,,27.275068283081055,22.529945373535156,65.4856185913086,48.838565,2.412767
AQB2MV40,2018-08-21T05:33:00.000Z,27,,6.529411792755127,,19.330595016479492,22.839706420898438,64.84474182128906,48.838565,2.412767
AMZZDR73,2018-08-21T05:36:00.000Z,38,,9,,28.03168296813965,22.69817352294922,65.4459457397461,48.838565,2.412767
AM2JQ85L,2018-08-21T05:39:00.000Z,39,,9.470588684082031,,32.0323486328125,22.69817352294922,65.3543930053711,48.838565,2.412767
AQB2MV40,2018-08-21T05:50:00.000Z,27,,6.411764621734619,,28.145231246948242,23.021286010742188,64.55176544189453,48.838565,2.412767
AMZZDR73,2018-08-21T05:53:00.000Z,34,,8.176470756530762,,27.509090423583984,22.938507080078125,64.66620635986328,48.838565,2.412767
AM2JQ85L,2018-08-21T05:56:00.000Z,26,,6.302325248718262,,24.351985931396484,22.9652099609375,64.66620635986328,48.838565,2.412767
AQB2MV40,2018-08-21T06:07:00.000Z,28,,6.764705657958984,,22.41571807861328,23.205535888671875,64.26947784423828,48.838565,2.412767
AMZZDR73,2018-08-21T06:10:00.000Z,36,,8.647058486938477,,26.84054946899414,23.234909057617188,63.9261474609375,48.838565,2.412767
AM2JQ85L,2018-08-21T06:14:00.000Z,34,,8.162790298461914,,24.558134078979492,23.26428985595703,63.723201751708984,48.838565,2.412767
AQB2MV40,2018-08-21T06:24:00.000Z,41,,9.882352828979492,,30.751708984375,23.290992736816406,64.0543212890625,48.838565,2.412767
AMZZDR73,2018-08-21T06:27:00.000Z,32,,7.764705657958984,,23.82269287109375,23.515296936035156,62.91905212402344,48.838565,2.412767
AM2JQ85L,2018-08-21T06:31:00.000Z,33,,7.930232048034668,,23.379384994506836,23.50194549560547,63.2852668762207,48.838565,2.412767
AQB2MV40,2018-08-21T06:41:00.000Z,33,,7.705882549285889,,34.52399826049805,23.50194549560547,63.48058319091797,48.838565,2.412767
AMZZDR73,2018-08-21T06:44:00.000Z,38,,9.117647171020508,,31.393226623535156,23.857101440429688,62.14084243774414,48.838565,2.412767
AM2JQ85L,2018-08-21T06:48:00.000Z,36,,8.697674751281738,,22.01563262939453,23.830398559570312,62.104217529296875,48.838565,2.412767
AQB2MV40,2018-08-21T06:58:00.000Z,29,,6.882352828979492,,12.961307525634766,23.728919982910156,62.36056900024414,48.838565,2.412767
AMZZDR73,2018-08-21T07:01:00.000Z,29,,6.882352828979492,,11.002695083618164,24.094757080078125,61.09101867675781,48.838565,2.412767
AM2JQ85L,2018-08-21T07:06:00.000Z,35,,8.465116500854492,,23.43224334716797,24.054702758789062,61.499961853027344,48.838565,2.412767
AQB2MV40,2018-08-21T07:15:00.000Z,28,,6.705882549285889,,19.99880027770996,23.883804321289062,62.20798110961914,48.838565,2.412767
AMZZDR73,2018-08-21T07:18:00.000Z,37,,8.882352828979492,,29.034496307373047,24.51934051513672,60.140384674072266,48.838565,2.412767
AM2JQ85L,2018-08-21T07:23:00.000Z,28,,6.705882549285889,,14.747566223144531,24.50865936279297,59.92523193359375,48.838565,2.412767
AQB2MV40,2018-08-21T07:32:00.000Z,42,,10,,32.37720489501953,24.246963500976562,61.467918395996094,48.838565,2.412767
AMZZDR73,2018-08-21T07:35:00.000Z,38,,9.058823585510254,,27.4384708404541,24.92523193359375,58.78843307495117,48.838565,2.412767
AM2JQ85L,2018-08-21T07:41:00.000Z,28,,6.7906975746154785,,10.328581809997559,24.933242797851562,58.66025924682617,48.838565,2.412767
AQB2MV40,2018-08-21T07:48:00.000Z,29,,6.764705657958984,,30.718536376953125,24.51667022705078,60.135807037353516,48.838565,2.412767
AMZZDR73,2018-08-21T07:52:00.000Z,36,,8.588234901428223,,29.387601852416992,25.475318908691406,57.04890441894531,48.838565,2.412767
AM2JQ85L,2018-08-21T07:58:00.000Z,27,,5.837209224700928,,28.57539176940918,25.39788055419922,57.08247375488281,48.838565,2.412767
AQB2MV40,2018-08-21T08:05:00.000Z,31,,7.352941036224365,,28.22579574584961,24.941253662109375,59.14702224731445,48.838565,2.412767
AMZZDR73,2018-08-21T08:09:00.000Z,36,,8.529411315917969,,26.61456298828125,26.08148193359375,55.37804412841797,48.838565,2.412767
AM2JQ85L,2018-08-21T08:15:00.000Z,31,,7.39534854888916,,16.513046264648438,26.161590576171875,54.89891052246094,48.838565,2.412767
AQB2MV40,2018-08-21T08:22:00.000Z,25,,6.058823585510254,,9.108458518981934,25.221633911132812,57.488365173339844,48.838565,2.412767
AMZZDR73,2018-08-21T08:26:00.000Z,29,,7.058823585510254,,9.802144050598145,26.61821746826172,53.464561462402344,48.838565,2.412767
AM2JQ85L,2018-08-21T08:33:00.000Z,39,,9.411765098571777,,27.708511352539062,26.7998046875,53.00373840332031,48.838565,2.412767
AQB2MV40,2018-08-21T08:39:00.000Z,28,,6.647058963775635,,11.155728340148926,25.616844177246094,57.07637023925781,48.838565,2.412767
AMZZDR73,2018-08-21T08:44:00.000Z,26,,6.176470756530762,,4.406727313995361,27.424659729003906,50.93766784667969,48.838565,2.412767
AM2JQ85L,2018-08-21T08:50:00.000Z,27,,6.534883499145508,,23.167951583862305,27.448692321777344,51.14519119262695,48.838565,2.412767
AQB2MV40,2018-08-21T08:56:00.000Z,32,,7.647058963775635,,27.562328338623047,25.827804565429688,56.51026153564453,48.838565,2.412767
AMZZDR73,2018-08-21T09:01:00.000Z,23,,5.529411792755127,,6.7654571533203125,27.67833709716797,50.26474380493164,48.838565,2.412767
AM2JQ85L,2018-08-21T09:07:00.000Z,14,,3.465116024017334,,0,27.50476837158203,51.2169075012207,48.838565,2.412767
AQB2MV40,2018-08-21T09:13:00.000Z,23,,5.588235378265381,,20.804439544677734,25.742347717285156,56.70100021362305,48.838565,2.412767
AMZZDR73,2018-08-21T09:18:00.000Z,23,,5.470588207244873,,10.889701843261719,27.28313446044922,51.55260467529297,48.838565,2.412767
AM2JQ85L,2018-08-21T09:25:00.000Z,36,,7.697673797607422,,37.68822479248047,27.264442443847656,52.333866119384766,48.838565,2.412767
AQB2MV40,2018-08-21T09:30:00.000Z,29,,7.058823585510254,,18.984643936157227,25.91058349609375,56.340885162353516,48.838565,2.412767
AMZZDR73,2018-08-21T09:35:00.000Z,35,,7.470588207244873,,37.11820602416992,27.648963928222656,51.00633239746094,48.838565,2.412767
AM2JQ85L,2018-08-21T09:42:00.000Z,27,,5.534883499145508,,29.08812141418457,27.745094299316406,50.74235153198242,48.838565,2.412767
AQB2MV40,2018-08-21T09:46:00.000Z,30,,7.176470756530762,,31.47678565979004,26.335166931152344,55.03471374511719,48.838565,2.412767
AMZZDR73,2018-08-21T09:52:00.000Z,39,,7.176470756530762,,41.633216857910156,28.31121063232422,49.11726379394531,48.838565,2.412767
AM2JQ85L,2018-08-21T10:00:00.000Z,16,,3.767441987991333,,13.241094589233398,28.548866271972656,48.7830924987793,48.838565,2.412767
AQB2MV40,2018-08-21T10:03:00.000Z,22,,3,,23.567306518554688,26.70099639892578,53.62630844116211,48.838565,2.412767
AMZZDR73,2018-08-21T10:09:00.000Z,14,,3.2941176891326904,,5.348336219787598,29.128326416015625,46.84977340698242,48.838565,2.412767
AM2JQ85L,2018-08-21T10:17:00.000Z,21,,4.8372087478637695,,22.623506546020508,29.68108367919922,46.19211196899414,48.838565,2.412767
AQB2MV40,2018-08-21T10:20:00.000Z,29,,6.941176414489746,,28.254228591918945,27.56084442138672,52.10498046875,48.838565,2.412767
AMZZDR73,2018-08-21T10:26:00.000Z,19,,4.529411792755127,,7.98013162612915,32.137786865234375,40.49591827392578,48.838565,2.412767
AM2JQ85L,2018-08-21T10:34:00.000Z,5,,1.2325581312179565,,0,33.55840301513672,36.8154411315918,48.838565,2.412767
AQB2MV40,2018-08-21T10:37:00.000Z,13,,3,,1.8245351314544678,28.815902709960938,47.25261306762695,48.838565,2.412767
AMZZDR73,2018-08-21T10:43:00.000Z,8,,1.941176414489746,,0,34.87754821777344,33.945220947265625,48.838565,2.412767
AM2JQ85L,2018-08-21T10:52:00.000Z,9,,2.162790536880493,,0,35.92431640625,31.6289005279541,48.838565,2.412767
AQB2MV40,2018-08-21T10:54:00.000Z,10,,2.470588207244873,,4.525794982910156,29.040206909179688,45.03395080566406,48.838565,2.412767
AMZZDR73,2018-08-21T11:00:00.000Z,5,,1.2352941036224365,,0,36.72808074951172,29.562829971313477,48.838565,2.412767
AM2JQ85L,2018-08-21T11:09:00.000Z,8,,1.8372092247009277,,0,36.94171142578125,30.025177001953125,48.838565,2.412767
AQB2MV40,2018-08-21T11:11:00.000Z,12,,2.2352941036224365,,12.250450134277344,29.675743103027344,44.60669708251953,48.838565,2.412767
AMZZDR73,2018-08-21T11:17:00.000Z,15,,3.529411792755127,,0,37.75883483886719,28.615243911743164,48.838565,2.412767
AM2JQ85L,2018-08-21T11:27:00.000Z,18,,3.232558012008667,,18.881113052368164,37.90303039550781,28.47028350830078,48.838565,2.412767
AQB2MV40,2018-08-21T11:28:00.000Z,22,,3.7058823108673096,,23.842172622680664,30.45281219482422,42.555885314941406,48.838565,2.412767
AMZZDR73,2018-08-21T11:34:00.000Z,46,,3.2352941036224365,,48.39396667480469,36.62928009033203,30.063325881958008,48.838565,2.412767
AM2JQ85L,2018-08-21T11:44:00.000Z,36,,4.465116024017334,,37.98952102661133,36.15129089355469,30.826276779174805,48.838565,2.412767
AQB2MV40,2018-08-21T11:44:00.000Z,24,,4.235294342041016,,25.017457962036133,30.508888244628906,41.521324157714844,48.838565,2.412767
AMZZDR73,2018-08-21T11:51:00.000Z,26,,4.705882549285889,,27.70212173461914,37.021820068359375,29.855802536010742,48.838565,2.412767
AQB2MV40,2018-08-21T12:01:00.000Z,18,,4.235294342041016,,13.316737174987793,30.957504272460938,40.06103515625,48.838565,2.412767
AM2JQ85L,2018-08-21T12:01:00.000Z,15,,3.232558012008667,,15.958029747009277,37.523841857910156,28.44129180908203,48.838565,2.412767
AMZZDR73,2018-08-21T12:08:00.000Z,22,,3.7647058963775635,,23.71440887451172,36.925689697265625,29.192035675048828,48.838565,2.412767
AQB2MV40,2018-08-21T12:18:00.000Z,20,,3.2941176891326904,,21.306779861450195,30.057601928710938,42.75425338745117,48.838565,2.412767
AM2JQ85L,2018-08-21T12:19:00.000Z,24,,3.930232286453247,,25.197723388671875,35.01640319824219,32.6298942565918,48.838565,2.412767
AMZZDR73,2018-08-21T12:25:00.000Z,52,,5.823529243469238,,55.01347351074219,33.43824005126953,35.23613357543945,48.838565,2.412767
AQB2MV40,2018-08-21T12:35:00.000Z,24,,4.941176414489746,,24.941633224487305,29.224456787109375,44.6982536315918,48.838565,2.412767
AM2JQ85L,2018-08-21T12:36:00.000Z,38,,5.534883499145508,,40.162010192871094,32.67986297607422,36.93751525878906,48.838565,2.412767
AMZZDR73,2018-08-21T12:42:00.000Z,42,,4.529411792755127,,44.70286178588867,32.08171081542969,37.73098373413086,48.838565,2.412767
AQB2MV40,2018-08-21T12:52:00.000Z,25,,5,,26.704561233520508,29.02685546875,44.88594055175781,48.838565,2.412767
AM2JQ85L,2018-08-21T12:54:00.000Z,32,,4.162790298461914,,34.405704498291016,32.06034851074219,37.978179931640625,48.838565,2.412767
AMZZDR73,2018-08-21T12:59:00.000Z,34,,4.294117450714111,,35.51276397705078,32.08171081542969,37.67605209350586,48.838565,2.412767
AQB2MV40,2018-08-21T13:09:00.000Z,33,,5.764705657958984,,34.63299560546875,29.323265075683594,44.98359680175781,48.838565,2.412767
AM2JQ85L,2018-08-21T13:11:00.000Z,24,,4.69767427444458,,25.7633113861084,32.58373260498047,36.91462707519531,48.838565,2.412767
AMZZDR73,2018-08-21T13:16:00.000Z,27,,5.294117450714111,,29.147489547729492,32.546348571777344,36.6720085144043,48.838565,2.412767
AQB2MV40,2018-08-21T13:26:00.000Z,52,,9.823529243469238,,54.51332092285156,29.633018493652344,44.141300201416016,48.838565,2.412767
AM2JQ85L,2018-08-21T13:28:00.000Z,22,,5.302325248718262,,22.739795684814453,32.86412048339844,36.45227813720703,48.838565,2.412767
AMZZDR73,2018-08-21T13:33:00.000Z,23,,5.529411792755127,,24.279375076293945,32.82673645019531,36.01434326171875,48.838565,2.412767
AQB2MV40,2018-08-21T13:42:00.000Z,27,,6.470588207244873,,20.363706588745117,29.860000610351562,42.87785339355469,48.838565,2.412767
AM2JQ85L,2018-08-21T13:46:00.000Z,20,,4.8372087478637695,,13.558246612548828,33.446250915527344,34.90959167480469,48.838565,2.412767
AMZZDR73,2018-08-21T13:50:00.000Z,21,,5,,21.214439392089844,33.350120544433594,34.80887985229492,48.838565,2.412767
AQB2MV40,2018-08-21T13:59:00.000Z,27,,5.470588207244873,,28.367965698242188,29.65972137451172,42.90837097167969,48.838565,2.412767
AM2JQ85L,2018-08-21T14:03:00.000Z,35,,5.534883499145508,,37.35521697998047,32.952239990234375,36.250858306884766,48.838565,2.412767
AMZZDR73,2018-08-21T14:07:00.000Z,29,,6.647058963775635,,30.89417266845703,32.70122528076172,36.55451202392578,48.838565,2.412767
AQB2MV40,2018-08-21T14:16:00.000Z,30,,6.823529243469238,,32.320335388183594,29.73181915283203,44.1031494140625,48.838565,2.412767
AM2JQ85L,2018-08-21T14:21:00.000Z,24,,5.534883499145508,,25.937744140625,32.439537048339844,37.22133255004883,48.838565,2.412767
AMZZDR73,2018-08-21T14:25:00.000Z,25,,6.058823585510254,,24.900835037231445,32.29267120361328,37.22743606567383,48.838565,2.412767
AQB2MV40,2018-08-21T14:33:00.000Z,26,,5.941176414489746,,27.581283569335938,29.74517059326172,42.75883102416992,48.838565,2.412767
AM2JQ85L,2018-08-21T14:38:00.000Z,47,,6.302325248718262,,49.89857482910156,32.439537048339844,37.376976013183594,48.838565,2.412767
AMZZDR73,2018-08-21T14:42:00.000Z,36,,7.294117450714111,,38.22930145263672,32.55970001220703,36.82307052612305,48.838565,2.412767
AQB2MV40,2018-08-21T14:50:00.000Z,24,,5.705882549285889,,20.2689266204834,30.127029418945312,42.22171401977539,48.838565,2.412767
AM2JQ85L,2018-08-21T14:55:00.000Z,27,,5.534883499145508,,28.69696617126465,33.02166748046875,35.9212646484375,48.838565,2.412767
AMZZDR73,2018-08-21T14:59:00.000Z,54,,7.176470756530762,,56.65658187866211,32.925537109375,36.02349853515625,48.838565,2.412767
AQB2MV40,2018-08-21T15:07:00.000Z,29,,5.294117450714111,,30.320457458496094,30.169754028320312,42.18661880493164,48.838565,2.412767
AM2JQ85L,2018-08-21T15:13:00.000Z,20,,4.767441749572754,,18.733108520507812,32.14312744140625,37.01075744628906,48.838565,2.412767
AMZZDR73,2018-08-21T15:16:00.000Z,24,,5.529411792755127,,25.05149269104004,32.025634765625,37.415122985839844,48.838565,2.412767
AQB2MV40,2018-08-21T15:24:00.000Z,22,,5.235294342041016,,20.38740348815918,29.758529663085938,42.610816955566406,48.838565,2.412767
AM2JQ85L,2018-08-21T15:30:00.000Z,21,,5.069766998291016,,18.389528274536133,31.43549346923828,38.76707077026367,48.838565,2.412767
AMZZDR73,2018-08-21T15:33:00.000Z,29,,6.705882549285889,,31.25669288635254,31.400779724121094,38.71061325073242,48.838565,2.412767
AQB2MV40,2018-08-21T15:40:00.000Z,22,,5.294117450714111,,21.591121673583984,29.576942443847656,42.548255920410156,48.838565,2.412767
AM2JQ85L,2018-08-21T15:47:00.000Z,19,,4.534883499145508,,19.848426818847656,31.336692810058594,38.616004943847656,48.838565,2.412767
AMZZDR73,2018-08-21T15:50:00.000Z,59,,9.70588207244873,,61.868385314941406,31.301979064941406,38.32303237915039,48.838565,2.412767
AQB2MV40,2018-08-21T15:57:00.000Z,47,,4.764705657958984,,49.85956954956055,29.590293884277344,42.64439010620117,48.838565,2.412767
AM2JQ85L,2018-08-21T16:05:00.000Z,23,,5.465116024017334,,11.539046287536621,31.152435302734375,38.431373596191406,48.838565,2.412767
AMZZDR73,2018-08-21T16:07:00.000Z,26,,6.294117450714111,,19.9573917388916,31.064315795898438,38.68772506713867,48.838565,2.412767
AQB2MV40,2018-08-21T16:14:00.000Z,50,,8.29411792755127,,52.99208068847656,29.451438903808594,42.95414733886719,48.838565,2.412767
AM2JQ85L,2018-08-21T16:22:00.000Z,57,,7.09302282333374,,59.830718994140625,30.671775817871094,40.6805534362793,48.838565,2.412767
AMZZDR73,2018-08-21T16:24:00.000Z,40,,7.764705657958984,,42.5418701171875,30.639732360839844,40.6805534362793,48.838565,2.412767
AQB2MV40,2018-08-21T16:31:00.000Z,27,,6.470588207244873,,28.647571563720703,29.267189025878906,44.7165641784668,48.838565,2.412767
AM2JQ85L,2018-08-21T16:40:00.000Z,16,,3.9069764614105225,,12.24735164642334,29.924087524414062,42.487220764160156,48.838565,2.412767
AMZZDR73,2018-08-21T16:41:00.000Z,24,,5.705882549285889,,25.75299072265625,29.835968017578125,42.66727828979492,48.838565,2.412767
AQB2MV40,2018-08-21T16:48:00.000Z,18,,4.235294342041016,,18.71451759338379,28.75982666015625,45.77859115600586,48.838565,2.412767
AM2JQ85L,2018-08-21T16:57:00.000Z,23,,5.534883499145508,,15.582733154296875,29.483482360839844,43.825435638427734,48.838565,2.412767
AMZZDR73,2018-08-21T16:58:00.000Z,24,,5.705882549285889,,23.67674446105957,29.470130920410156,43.733882904052734,48.838565,2.412767
AQB2MV40,2018-08-21T17:05:00.000Z,65,,8.058823585510254,,66.8917236328125,28.71709442138672,46.65903854370117,48.838565,2.412767
AM2JQ85L,2018-08-21T17:14:00.000Z,29,,5.162790775299072,,30.806026458740234,29.27252960205078,46.35690689086914,48.838565,2.412767
AMZZDR73,2018-08-21T17:15:00.000Z,26,,5.941176414489746,,27.113616943359375,29.28588104248047,46.439308166503906,48.838565,2.412767
AQB2MV40,2018-08-21T17:22:00.000Z,37,,5.176470756530762,,39.300960540771484,28.476768493652344,49.00740051269531,48.838565,2.412767
AM2JQ85L,2018-08-21T17:32:00.000Z,28,,5.930232524871826,,30.108291625976562,28.847946166992188,47.829402923583984,48.838565,2.412767
AMZZDR73,2018-08-21T17:32:00.000Z,38,,5.941176414489746,,40.460914611816406,28.847946166992188,47.733272552490234,48.838565,2.412767
AQB2MV40,2018-08-21T17:39:00.000Z,42,,5.823529243469238,,44.319618225097656,28.252464294433594,50.110626220703125,48.838565,2.412767
AM2JQ85L,2018-08-21T17:49:00.000Z,22,,5.302325248718262,,20.5091609954834,28.47943878173828,48.7098503112793,48.838565,2.412767
AMZZDR73,2018-08-21T17:49:00.000Z,27,,6.588235378265381,,27.655040740966797,28.538185119628906,48.56183624267578,48.838565,2.412767
AQB2MV40,2018-08-21T17:55:00.000Z,33,,5.764705657958984,,35.2064208984375,28.084228515625,50.18387222290039,48.838565,2.412767
AMZZDR73,2018-08-21T18:06:00.000Z,54,,8.29411792755127,,57.103843688964844,28.31121063232422,49.16609573364258,48.838565,2.412767
AM2JQ85L,2018-08-21T18:07:00.000Z,45,,7.930232048034668,,48.11723709106445,28.225753784179688,49.527732849121094,48.838565,2.412767
AQB2MV40,2018-08-21T18:12:00.000Z,40,,6.470588207244873,,42.13491439819336,27.998779296875,50.71488571166992,48.838565,2.412767
AMZZDR73,2018-08-21T18:23:00.000Z,44,,7.294117450714111,,46.138816833496094,27.929351806640625,49.996185302734375,48.838565,2.412767
AM2JQ85L,2018-08-21T18:24:00.000Z,35,,5.767441272735596,,37.180782318115234,27.87060546875,50.31509780883789,48.838565,2.412767
AQB2MV40,2018-08-21T18:29:00.000Z,43,,6.588235378265381,,45.05891036987305,27.78515625,50.77286911010742,48.838565,2.412767
AMZZDR73,2018-08-21T18:40:00.000Z,45,,7.294117450714111,,47.70659255981445,27.510108947753906,50.74235153198242,48.838565,2.412767
AM2JQ85L,2018-08-21T18:41:00.000Z,35,,6.39534854888916,,37.42393112182617,27.448692321777344,50.90257263183594,48.838565,2.412767
AQB2MV40,2018-08-21T18:46:00.000Z,36,,5.352941036224365,,38.25836944580078,27.491416931152344,51.2352180480957,48.838565,2.412767
AMZZDR73,2018-08-21T18:57:00.000Z,38,,6.823529243469238,,39.830039978027344,27.098876953125,51.51445770263672,48.838565,2.412767
AM2JQ85L,2018-08-21T18:59:00.000Z,24,,5.534883499145508,,25.805599212646484,27.053482055664062,51.50682830810547,48.838565,2.412767
AQB2MV40,2018-08-21T19:03:00.000Z,36,,5.529411792755127,,38.05459213256836,27.264442443847656,51.57091522216797,48.838565,2.412767
AMZZDR73,2018-08-21T19:15:00.000Z,35,,7.470588207244873,,36.9910888671875,26.87457275390625,52.0775146484375,48.838565,2.412767
AM2JQ85L,2018-08-21T19:16:00.000Z,35,,7.162790298461914,,37.17549514770508,26.839859008789062,52.248416900634766,48.838565,2.412767
AQB2MV40,2018-08-21T19:20:00.000Z,39,,9.058823585510254,,41.134971618652344,27.122909545898438,52.201114654541016,48.838565,2.412767
AMZZDR73,2018-08-21T19:32:00.000Z,41,,7.235294342041016,,43.6859245300293,26.66094207763672,53.33790969848633,48.838565,2.412767
AM2JQ85L,2018-08-21T19:34:00.000Z,34,,7.604650974273682,,35.679595947265625,26.612876892089844,53.456932067871094,48.838565,2.412767
AQB2MV40,2018-08-21T19:37:00.000Z,44,,7.823529243469238,,46.61805725097656,26.984054565429688,53.06629943847656,48.838565,2.412767
AMZZDR73,2018-08-21T19:49:00.000Z,45,,10.647058486938477,,48.172691345214844,26.33783721923828,53.986419677734375,48.838565,2.412767
AM2JQ85L,2018-08-21T19:51:00.000Z,35,,8.39534854888916,,28.92954444885254,26.289772033691406,53.890289306640625,48.838565,2.412767
AQB2MV40,2018-08-21T19:53:00.000Z,45,,8.476190567016602,,47.20096206665039,26.759750366210938,53.15785598754883,48.838565,2.412767
AMZZDR73,2018-08-21T20:06:00.000Z,50,,11.882352828979492,,51.01163864135742,25.929275512695312,54.98435974121094,48.838565,2.412767
AM2JQ85L,2018-08-21T20:08:00.000Z,44,,10.470588684082031,,42.10192108154297,25.947967529296875,55.24223709106445,48.838565,2.412767
AQB2MV40,2018-08-21T20:10:00.000Z,43,,10.29411792755127,,43.92627716064453,26.546119689941406,53.72701644897461,48.838565,2.412767
